Cycle1,Cycle2,Cycle3,Cycle4,Cycle5,Cycle6,Cycle7,Cycle8,Cycle9,Cycle10
1.035,0.987,0.932,0.88,0.816,0.75,0.693,0.664,0.578,0.501
1.042,1.008,0.943,0.9,0.813,0.762,0.683,0.663,0.579,0.511
1.063,1.027,0.949,0.898,0.804,0.791,0.686,0.662,0.58,0.524
1.081,1.026,0.941,0.875,0.799,0.796,0.693,0.653,0.581,0.539
1.083,1.023,0.942,0.858,0.798,0.799,0.691,0.649,0.578,0.533
1.074,1.002,0.939,0.856,0.803,0.774,0.699,0.666,0.577,0.53
1.051,0.984,0.956,0.864,0.803,0.763,0.708,0.676,0.585,0.514
1.049,0.97,0.953,0.882,0.799,0.767,0.712,0.678,0.586,0.508
1.045,0.98,0.948,0.889,0.808,0.787,0.704,0.656,0.589,0.505
1.062,0.998,0.959,0.88,0.822,0.786,0.677,0.645,0.587,0.507
1.069,1.015,0.959,0.867,0.829,0.784,0.672,0.628,0.592,0.51
1.065,1.019,0.966,0.867,0.835,0.781,0.683,0.63,0.594,0.525
1.062,1.022,0.959,0.873,0.811,0.778,0.713,0.63,0.595,0.527
1.068,1.019,0.956,0.877,0.811,0.775,0.721,0.646,0.605,0.522
1.068,1.022,0.963,0.889,0.812,0.779,0.721,0.67,0.624,0.526
1.071,1.031,0.967,0.896,0.838,0.787,0.723,0.69,0.626,0.522
1.07,1.041,0.97,0.906,0.854,0.795,0.733,0.69,0.635,0.52
1.071,1.051,0.972,0.907,0.857,0.804,0.737,0.679,0.624,0.542
1.073,1.04,0.97,0.91,0.846,0.804,0.724,0.66,0.614,0.585
1.079,1.028,0.968,0.916,0.833,0.8,0.713,0.659,0.598,0.618
1.085,1.022,0.963,0.9,0.832,0.797,0.706,0.663,0.59,0.611
1.091,1.042,0.969,0.906,0.84,0.807,0.723,0.679,0.617,0.59
1.108,1.078,0.993,0.917,0.854,0.814,0.745,0.678,0.63,0.571
1.129,1.076,1.011,0.932,0.858,0.812,0.774,0.677,0.637,0.545
1.137,1.066,1.023,0.933,0.863,0.798,0.779,0.665,0.629,0.517
1.133,1.049,1.012,0.935,0.867,0.782,0.767,0.663,0.622,0.529
1.132,1.037,0.999,0.932,0.87,0.782,0.746,0.66,0.618,0.526
1.127,1.033,0.984,0.931,0.873,0.789,0.733,0.657,0.622,0.536
1.115,1.029,0.992,0.924,0.88,0.806,0.746,0.655,0.624,0.545
1.098,1.029,1.009,0.933,0.911,0.812,0.762,0.662,0.631,0.553
1.1,1.039,1.023,0.934,0.926,0.821,0.762,0.664,0.632,0.559
1.119,1.041,1.018,0.944,0.94,0.824,0.755,0.683,0.628,0.577
1.128,1.044,1.003,0.949,0.925,0.828,0.752,0.678,0.615,0.588
1.121,1.041,0.987,0.956,0.911,0.804,0.755,0.685,0.617,0.585
1.116,1.045,0.993,0.953,0.89,0.797,0.765,0.678,0.624,0.577
1.115,1.056,1.009,0.946,0.894,0.798,0.779,0.678,0.632,0.577
1.108,1.081,1.035,0.933,0.908,0.814,0.811,0.694,0.632,0.561
1.107,1.091,1.028,0.933,0.923,0.832,0.804,0.723,0.63,0.568
1.113,1.092,1.016,0.951,0.94,0.84,0.796,0.739,0.628,0.575
1.137,1.073,0.994,0.96,0.943,0.842,0.78,0.74,0.629,0.601
1.151,1.058,1.0,0.974,0.942,0.831,0.77,0.729,0.637,0.602
1.16,1.057,0.998,0.969,0.934,0.817,0.764,0.721,0.649,0.601
1.153,1.056,1.009,0.964,0.918,0.823,0.769,0.708,0.655,0.603
1.144,1.073,1.025,0.958,0.926,0.848,0.795,0.705,0.659,0.595
1.137,1.096,1.034,0.958,0.941,0.856,0.807,0.706,0.663,0.603
1.13,1.12,1.04,0.967,0.941,0.859,0.804,0.707,0.657,0.61
1.135,1.122,1.049,0.978,0.933,0.839,0.8,0.716,0.654,0.612
1.137,1.11,1.036,0.981,0.925,0.851,0.788,0.722,0.644,0.602
1.145,1.094,1.033,0.972,0.925,0.847,0.792,0.741,0.645,0.592
1.15,1.091,1.027,0.97,0.919,0.866,0.803,0.723,0.651,0.59
1.151,1.083,1.028,0.974,0.915,0.889,0.809,0.722,0.659,0.584
1.154,1.079,1.044,0.989,0.916,0.902,0.812,0.723,0.669,0.583
1.144,1.093,1.049,0.999,0.929,0.902,0.821,0.74,0.671,0.594
1.144,1.115,1.051,0.997,0.931,0.902,0.813,0.749,0.669,0.612
1.147,1.141,1.04,0.991,0.934,0.892,0.801,0.757,0.661,0.62
1.163,1.142,1.032,0.983,0.932,0.882,0.792,0.741,0.662,0.614
1.151,1.133,1.029,0.981,0.927,0.864,0.8,0.731,0.671,0.609
1.141,1.12,1.043,0.989,0.926,0.855,0.807,0.725,0.686,0.601
1.13,1.103,1.058,1.003,0.93,0.855,0.824,0.73,0.69,0.61
1.124,1.113,1.069,1.016,0.942,0.867,0.829,0.733,0.688,0.624
1.125,1.134,1.06,1.016,0.952,0.877,0.823,0.732,0.68,0.638
1.141,1.155,1.056,1.002,0.951,0.888,0.814,0.725,0.673,0.63
1.158,1.151,1.061,0.987,0.952,0.88,0.815,0.714,0.664,0.627
1.177,1.144,1.078,0.978,0.947,0.877,0.824,0.724,0.665,0.617
1.184,1.128,1.103,0.991,0.935,0.863,0.833,0.731,0.681,0.617
1.197,1.116,1.1,1.005,0.934,0.872,0.838,0.748,0.689,0.61
1.188,1.107,1.091,1.026,0.941,0.89,0.826,0.753,0.693,0.615
1.179,1.099,1.075,1.028,0.96,0.907,0.816,0.759,0.696,0.624
1.178,1.093,1.075,1.025,0.967,0.913,0.809,0.763,0.703,0.634
1.179,1.093,1.069,1.014,0.965,0.909,0.82,0.752,0.706,0.635
1.192,1.107,1.088,1.001,0.961,0.896,0.835,0.747,0.7,0.637
1.197,1.111,1.11,1.006,0.949,0.901,0.857,0.754,0.702,0.634
1.195,1.118,1.139,1.051,0.958,0.927,0.855,0.764,0.677,0.634
1.193,1.139,1.15,1.085,0.974,0.968,0.84,0.769,0.646,0.632
1.201,1.171,1.157,1.13,0.995,0.96,0.809,0.758,0.578,0.624
1.219,1.219,1.108,1.061,0.994,0.931,0.788,0.771,0.622,0.617
1.24,1.236,1.074,1.045,0.985,0.924,0.774,0.783,0.653,0.587
1.219,1.206,1.042,1.02,0.963,0.908,0.845,0.773,0.714,0.61
1.225,1.181,1.034,1.044,0.964,0.898,0.838,0.774,0.722,0.64
1.172,1.16,1.062,1.07,0.958,0.891,0.862,0.788,0.74,0.631
1.184,1.152,1.093,1.088,0.98,0.913,0.851,0.811,0.749,0.629
1.179,1.151,1.122,1.107,0.985,0.925,0.846,0.806,0.75,0.628
1.196,1.16,1.118,1.09,0.989,0.947,0.842,0.805,0.759,0.649
1.217,1.157,1.111,1.075,0.977,0.968,0.857,0.794,0.746,0.665
1.205,1.157,1.108,1.029,0.977,0.957,0.892,0.805,0.742,0.673
1.193,1.146,1.103,1.033,0.992,0.958,0.906,0.83,0.723,0.687
1.151,1.157,1.12,1.049,1.005,0.946,0.892,0.854,0.749,0.683
1.181,1.172,1.122,1.056,1.032,0.961,0.882,0.85,0.764,0.679
1.197,1.185,1.129,1.059,1.025,0.961,0.872,0.842,0.783,0.677
1.236,1.188,1.124,1.058,1.033,0.968,0.884,0.831,0.782,0.691
1.259,1.174,1.126,1.051,1.027,0.967,0.88,0.823,0.775,0.715
1.265,1.144,1.133,1.044,1.024,0.973,0.89,0.816,0.776,0.735
1.257,1.147,1.143,1.019,1.032,0.973,0.898,0.831,0.772,0.733
1.251,1.178,1.152,1.051,1.061,0.977,0.922,0.858,0.805,0.732
1.276,1.206,1.162,1.091,1.077,0.986,0.927,0.875,0.807,0.732
1.293,1.226,1.184,1.134,1.084,1.0,0.953,0.879,0.809,0.725
1.31,1.227,1.196,1.17,1.092,1.009,0.952,0.884,0.811,0.724
1.299,1.225,1.198,1.161,1.087,1.01,0.95,0.889,0.808,0.742
1.302,1.229,1.197,1.157,1.053,1.008,0.938,0.893,0.807,0.761
1.289,1.233,1.198,1.149,1.036,1.007,0.946,0.887,0.807,0.778
1.288,1.228,1.209,1.155,1.035,1.018,0.963,0.891,0.818,0.773
1.289,1.223,1.218,1.144,1.039,1.026,0.977,0.907,0.832,0.774
1.299,1.223,1.221,1.151,1.057,1.041,0.985,0.923,0.857,0.763
1.328,1.246,1.223,1.16,1.079,1.05,0.986,0.944,0.872,0.757
1.352,1.271,1.234,1.18,1.113,1.062,0.986,0.953,0.873,0.761
1.367,1.296,1.238,1.201,1.126,1.075,0.991,0.963,0.871,0.783
1.362,1.311,1.242,1.211,1.127,1.082,0.99,0.958,0.873,0.807
1.35,1.302,1.242,1.214,1.132,1.082,1.002,0.948,0.883,0.829
1.348,1.297,1.255,1.217,1.146,1.101,1.019,0.939,0.907,0.837
1.353,1.298,1.273,1.203,1.167,1.137,1.04,0.958,0.93,0.828
1.364,1.313,1.306,1.209,1.174,1.154,1.062,0.984,0.95,0.832
1.379,1.332,1.324,1.22,1.177,1.158,1.065,1.02,0.96,0.832
1.402,1.357,1.331,1.252,1.18,1.151,1.063,1.025,0.955,0.843
1.413,1.36,1.32,1.259,1.187,1.137,1.065,1.034,0.955,0.86
1.426,1.373,1.306,1.268,1.194,1.121,1.059,1.045,0.952,0.873
1.441,1.39,1.303,1.27,1.197,1.115,1.062,1.039,0.956,0.889
1.442,1.39,1.315,1.277,1.205,1.115,1.076,1.036,0.975,0.893
1.451,1.39,1.345,1.277,1.231,1.132,1.102,1.037,1.009,0.906
1.441,1.399,1.366,1.281,1.243,1.174,1.135,1.045,1.036,0.911
1.449,1.424,1.385,1.301,1.268,1.221,1.168,1.061,1.049,0.924
1.467,1.453,1.389,1.333,1.27,1.262,1.181,1.082,1.036,0.946
1.496,1.471,1.398,1.364,1.284,1.27,1.178,1.105,1.032,0.98
1.516,1.493,1.412,1.381,1.291,1.28,1.17,1.127,1.037,1.003
1.524,1.518,1.426,1.378,1.293,1.281,1.18,1.132,1.07,1.009
1.53,1.51,1.447,1.377,1.296,1.296,1.212,1.139,1.101,1.009
1.544,1.51,1.474,1.373,1.316,1.316,1.238,1.15,1.116,1.009
1.546,1.515,1.482,1.382,1.353,1.346,1.243,1.166,1.121,1.011
1.563,1.533,1.496,1.397,1.366,1.362,1.23,1.2,1.135,1.025
1.583,1.56,1.5,1.428,1.383,1.367,1.221,1.228,1.146,1.053
1.609,1.575,1.514,1.453,1.389,1.38,1.221,1.252,1.162,1.088
1.628,1.603,1.527,1.472,1.406,1.394,1.246,1.262,1.169,1.116
1.628,1.619,1.546,1.481,1.419,1.397,1.29,1.265,1.187,1.141
1.647,1.631,1.571,1.49,1.436,1.406,1.343,1.274,1.213,1.159
1.668,1.636,1.593,1.508,1.454,1.421,1.364,1.287,1.252,1.16
1.686,1.643,1.616,1.531,1.475,1.45,1.377,1.316,1.272,1.164
1.701,1.656,1.63,1.563,1.505,1.48,1.392,1.361,1.286,1.183
1.719,1.682,1.649,1.589,1.533,1.502,1.408,1.381,1.294,1.211
1.743,1.711,1.662,1.626,1.544,1.532,1.425,1.394,1.309,1.247
1.775,1.742,1.679,1.647,1.558,1.55,1.448,1.406,1.332,1.264
1.804,1.77,1.7,1.662,1.574,1.56,1.472,1.425,1.362,1.279
1.821,1.785,1.749,1.661,1.597,1.574,1.49,1.438,1.394,1.295
1.833,1.803,1.775,1.679,1.616,1.59,1.506,1.457,1.424,1.311
1.842,1.816,1.8,1.711,1.643,1.625,1.523,1.475,1.442,1.322
1.854,1.838,1.799,1.752,1.676,1.668,1.547,1.514,1.467,1.348
1.877,1.868,1.819,1.78,1.71,1.703,1.574,1.537,1.501,1.383
1.91,1.909,1.846,1.803,1.744,1.719,1.61,1.559,1.535,1.432
1.946,1.948,1.871,1.819,1.763,1.743,1.656,1.581,1.554,1.456
1.982,1.982,1.906,1.846,1.784,1.769,1.702,1.616,1.574,1.481
2.015,2.012,1.947,1.876,1.801,1.799,1.727,1.67,1.603,1.501
2.041,2.041,1.988,1.913,1.824,1.841,1.748,1.724,1.644,1.525
2.062,2.071,2.03,1.971,1.863,1.888,1.765,1.768,1.69,1.561
2.099,2.117,2.057,2.022,1.92,1.943,1.792,1.799,1.733,1.602
2.141,2.166,2.103,2.057,1.966,1.98,1.812,1.824,1.777,1.658
2.204,2.21,2.135,2.084,2.013,2.017,1.851,1.863,1.793,1.699
2.243,2.25,2.187,2.12,2.056,2.057,1.901,1.89,1.814,1.736
2.286,2.289,2.248,2.164,2.096,2.101,1.963,1.935,1.858,1.77
2.324,2.344,2.323,2.221,2.151,2.141,2.006,1.987,1.926,1.821
2.363,2.394,2.374,2.285,2.205,2.199,2.049,2.055,2.006,1.875
2.42,2.449,2.435,2.357,2.258,2.264,2.09,2.113,2.081,1.917
2.492,2.5,2.476,2.412,2.303,2.333,2.146,2.16,2.132,1.971
2.539,2.567,2.536,2.47,2.363,2.402,2.207,2.209,2.189,2.034
2.593,2.619,2.597,2.529,2.412,2.462,2.275,2.27,2.241,2.111
2.639,2.687,2.68,2.579,2.467,2.527,2.336,2.336,2.327,2.177
2.695,2.756,2.773,2.64,2.534,2.593,2.397,2.428,2.395,2.241
2.754,2.843,2.839,2.723,2.611,2.674,2.478,2.491,2.463,2.303
2.829,2.92,2.906,2.813,2.691,2.768,2.546,2.573,2.522,2.363
2.909,2.998,2.97,2.89,2.775,2.844,2.63,2.624,2.589,2.442
2.99,3.06,3.05,2.973,2.844,2.927,2.72,2.7,2.666,2.526
3.054,3.136,3.139,3.044,2.927,3.001,2.799,2.789,2.747,2.596
3.127,3.216,3.245,3.133,3.018,3.097,2.882,2.895,2.839,2.671
3.21,3.324,3.347,3.221,3.1,3.205,2.956,3.002,2.935,2.746
3.311,3.439,3.434,3.315,3.187,3.314,3.046,3.094,3.026,2.831
3.418,3.557,3.522,3.42,3.28,3.418,3.128,3.19,3.128,2.928
3.528,3.655,3.616,3.519,3.374,3.522,3.224,3.282,3.219,3.071
3.642,3.743,3.707,3.636,3.466,3.617,3.336,3.376,3.321,3.19
3.722,3.837,3.822,3.737,3.566,3.713,3.452,3.473,3.446,3.303
3.807,3.942,3.945,3.839,3.683,3.823,3.576,3.584,3.556,3.39
3.903,4.056,4.074,3.948,3.804,3.958,3.694,3.711,3.671,3.479
4.017,4.183,4.176,4.075,3.93,4.094,3.801,3.854,3.78,3.583
4.138,4.311,4.287,4.193,4.057,4.245,3.901,3.983,3.897,3.709
4.273,4.447,4.394,4.324,4.165,4.371,4.007,4.107,4.028,3.837
4.401,4.579,4.51,4.457,4.274,4.498,4.134,4.22,4.148,3.973
4.52,4.729,4.624,4.599,4.394,4.636,4.288,4.342,4.281,4.094
4.642,4.889,4.766,4.765,4.524,4.781,4.421,4.472,4.426,4.215
4.777,5.041,4.925,4.925,4.681,4.932,4.57,4.624,4.581,4.354
4.924,5.183,5.089,5.076,4.841,5.09,4.727,4.792,4.74,4.498
5.093,5.323,5.274,5.248,5.013,5.271,4.887,4.97,4.91,4.654
5.262,5.47,5.447,5.432,5.178,5.47,5.055,5.157,5.075,4.831
5.448,5.659,5.633,5.624,5.357,5.684,5.216,5.349,5.259,5.024
5.618,5.872,5.813,5.807,5.522,5.885,5.394,5.541,5.457,5.23
5.79,6.105,6.019,6.001,5.705,6.102,5.6,5.728,5.675,5.426
5.979,6.337,6.262,6.23,5.909,6.336,5.814,5.949,5.906,5.627
6.185,6.575,6.514,6.486,6.144,6.591,6.044,6.183,6.16,5.848
6.42,6.828,6.778,6.757,6.398,6.882,6.288,6.456,6.418,6.074
6.679,7.114,7.06,7.046,6.654,7.171,6.539,6.744,6.694,6.334
6.955,7.403,7.342,7.324,6.928,7.483,6.803,7.062,6.991,6.623
7.247,7.737,7.654,7.636,7.22,7.808,7.089,7.382,7.325,6.919
7.541,8.085,7.986,7.95,7.53,8.153,7.4,7.713,7.662,7.226
7.855,8.438,8.364,8.293,7.874,8.528,7.757,8.051,8.02,7.54
8.176,8.819,8.751,8.677,8.247,8.925,8.101,8.425,8.401,7.89
8.509,9.212,9.157,9.083,8.64,9.368,8.491,8.83,8.802,8.28
8.869,9.644,9.567,9.533,9.038,9.815,8.876,9.256,9.214,8.699
9.251,10.102,10.003,9.976,9.465,10.282,9.301,9.704,9.652,9.154
9.676,10.601,10.468,10.451,9.914,10.766,9.744,10.178,10.121,9.59
